,Life
0.028050000000000002,505.49462944964114
0.02616,575.3600541530402
0.02641,565.2665564756662
0.03227000000000001,390.61600389183883
0.03041,435.5360732962577
0.026600000000000002,557.7819773277538
0.02553,602.1026513772139
0.027129999999999998,537.7145445915138
0.03153,407.56529794423494
0.028059999999999998,505.16137636429227
0.0233,714.5883273141998
0.02759,521.2098182305349
0.02623,572.5052351279982
0.03270000000000001,381.2753507444356
0.03389,357.19583525589877
0.02739,528.2856349922521
0.026350000000000002,567.6632418300724
0.02477,637.0790521002447
0.0274,527.9282331138364
0.03024,440.04759437780666
0.02811,503.50032514865603
0.02332,713.4352362388317
0.02724,533.6930637206381
0.03359,363.03381537035386
0.03314,372.07948940522283
0.027170000000000003,536.2466425260994
0.02956,458.85740373513863
0.02585,588.278417674443
0.023710000000000002,691.5262647967485
0.03145,409.46743877317465
0.02653,560.5210678057834
0.022010000000000002,795.703972869349
0.0329,377.0511689093661
0.02581,589.9787756523646
0.02488,631.8200545762828
0.027690000000000003,517.7281277611493
0.02847,491.7924053984628
0.028300000000000002,497.2667007877751
0.029920000000000002,448.74372940873525
0.03362,362.4432191495464
0.02825,498.8952061422162
0.0298,452.0753036540086
0.03075,426.7304125376386
0.022670000000000003,752.4794045371773
0.02425,662.9054526358548
0.02297,734.04892018097
0.02818,501.18937266688437
0.03221,391.94822167502
0.02497,627.5682380501237
0.032369999999999996,388.4115651323907
0.03007,444.6337632884344
0.02469,640.94750474763
0.02675,551.9835012067998
0.03607,318.9102669889388
0.027719999999999998,516.6908125838544
0.0286,487.670415677223
0.02673,552.751093566513
0.024820000000000002,634.6800292528875
0.02784,512.5743470036193
0.03614,317.7903458231317
0.03087,423.68986118117544
0.02366,694.2751056766082
0.0303,438.4468550294058
0.028390000000000002,494.3565680071774
0.02511,621.0438698597238
0.02629,570.0760854947581
0.031010000000000003,420.1858101994069
0.03084,424.44676668851054
0.026940000000000002,544.7749228424185
0.03542,329.6162088336528
0.025,626.1610330480082
0.02583,589.1276237986754
0.041280000000000004,249.93270370394148
0.027460000000000002,525.791854826416
0.02731,531.1587223487384
0.033710000000000004,360.6805587719086
0.03301,374.75946494356856
0.03155,407.0919547673003
0.03154,407.3285171469002
0.02852,490.20050423342565
0.03133,412.34720080625425
0.02666,555.4510448198713
0.03479,340.54836471088686
0.027440000000000003,526.5024545066495
0.02918,469.9311098822839
0.04305,231.77721007562153
0.028800000000000003,481.43508597600186
0.02773,516.3457735379242
0.024550000000000002,647.8075158928885
0.033979999999999996,355.4734886306732
0.02757,521.910614348915
0.0264,565.6648883855264
0.02983,451.2387376562291
0.02763,519.8126968473382
0.024190000000000003,665.9919795962832
0.029050000000000003,473.8171248377048
0.03056,431.61599148250355
0.024370000000000003,656.8000070021027
0.031760000000000004,402.17410677187604
0.03126,414.04194447572394
0.02856,488.9328627569256
0.03015,442.46616066991385
0.03074,426.98535484408734
0.031190000000000002,415.747775668428
0.02935,464.92522343417954
0.027,542.5295180151885
0.03354,364.02154592363064
0.03003,445.7238929887798
0.027780000000000003,514.6260492476142
0.03011,443.5478598848388
0.03019,441.3886435031197
0.02503,624.7588363806611
0.031030000000000002,419.6889889148462
0.027800000000000002,513.9407029322101
0.03597,320.5210701329176
0.03516,334.05934407536824
0.02736,529.3601471170089
0.02974,453.7558398221056
0.03755,296.49842712501953
0.0287,484.53683316512763
0.031120000000000002,417.4647939310329
0.03307,373.5187557941698
0.02589,586.5858180365524
0.025230000000000002,615.5367201526585
0.03246,386.4444159487017
0.02741,527.5712146770597
0.028190000000000003,500.86061078421295
0.03537,330.4633371609506
0.03586,322.3079388192074
0.04193,243.01060187292356
0.028550000000000002,489.24928458113095
0.028210000000000002,500.204112754227
0.028140000000000002,502.50785077404123
0.027190000000000002,535.5150739650347
0.02928,466.97617240167256
0.02969,455.1638753391419
0.026420000000000003,564.8686692721691
0.024030000000000003,674.3350103221876
0.02764,519.4643448432732
0.026170000000000002,574.9508422336257
0.02909,472.6160116529689
0.03197,397.34994297845003
0.036340000000000004,314.62478118774163
0.02982,451.51731973066745
0.02892,477.7543921298046
0.031170000000000003,416.2372063947226
0.0285,490.8362820068252
0.03006,444.9058986845488
0.02944,462.30922522994894
0.0282,500.53219097012334
0.02568,595.5591103104287
0.03013,443.0064860596002
0.03825,286.7579353471024
0.02752,523.669160088278
0.03602,319.71405619430357
0.02903,474.4194993026373
0.0277,517.3819891913188
0.03236,388.6311187621336
0.02468,641.4336788545858
0.02733,530.4381305405153
0.037520000000000005,296.9275894008515
0.02947,461.4424148215428
0.02576,592.115207208179
0.03161,405.6771511724323
0.039189999999999996,274.4566363172227
0.03871,280.63097844770476
0.03781,292.8199621322868
0.02639,566.0636656028331
0.03088,423.4380354368314
0.03226,390.837540255393
0.02495,628.5091581688938
0.032659999999999995,382.12920847345896
0.02915,470.8233814059148
0.030850000000000002,424.1942264970093
0.030440000000000002,434.74754628859057
0.03194,398.0334662468412
0.02901,475.0231376729986
0.03279,379.36521434927056
0.0256,599.0348854423524
0.03456,344.6836518050212
0.03501,336.66615043480687
0.032909999999999995,376.84191348888464
0.03562,326.26196174574346
0.03442,347.23999348234776
0.02859,487.98554206442986
0.02697,543.650381543053
0.02798,507.83720427675706
0.02899,475.62790075106574
0.0265,561.7015000768461
0.033,374.96688619042897
0.02884,480.20320204843836
0.0269,546.2800610934595
0.027120000000000002,538.082516257545
0.032990000000000005,375.1744899034813
0.02543,606.5285871761469
0.02614,576.1798650023087
0.02555,601.2236091645004
0.028579999999999998,488.30099174562844
0.03259,383.6307867684671
0.03062,430.06362270072026
0.02943,462.59873649545085
0.025750000000000002,592.5439657688772
0.0259,586.1638746889221
0.03319,371.0568278994202
0.030260000000000002,439.51298505048925
0.03723,301.127580584606
0.025500000000000002,603.425040907076
0.02789,510.87449104519106
0.03271,381.06235977564626
0.02987,450.12713327446784
0.028239999999999998,499.22192281944456
0.028530000000000003,489.8831052991226
0.032159999999999994,393.0639244705913
0.02934,465.21733989887804
0.02809,504.16370394561545
0.02745,526.1469643040654
0.03311,372.6952372378209
0.03277,379.78837350716884
0.02865,486.0996171559103
0.034100000000000005,353.19746972879733
0.03505,335.96784946376533
0.0319,398.94773953460884
0.02893,477.44968487111976
0.033920000000000006,356.6202492058442
0.03072,427.4959655331491
0.03146,409.2289010018759
0.0313,413.0721681971202
0.02936,464.63339806761985
0.0273,531.5196008488413
0.02999,446.8182727458545
0.03109,418.2041084412587
0.027649999999999997,519.1163630999116
0.031039999999999998,419.4409280081177
0.03846,283.93472886319
0.03252000000000001,385.14175904938065
0.03469,342.33657611497983
0.035,336.8410857220677
0.03498,337.1913909761726
0.02994,448.1922567649579
0.02671,553.520380470907
0.03048,433.69969741105666
0.037270000000000005,300.542675504431
0.03762,295.5008745720719
0.02945,462.02000139255557
0.03083,424.69954573490855
0.03356,363.6259419794925
0.03199,396.8952958705173
0.03141,410.423801408826
0.028329999999999998,496.29364258200116
0.0378,292.96009726537307
0.033310000000000006,368.6205780375258
0.04155,247.0197582443134
0.03036,436.85534076386773
0.040920000000000005,253.90246004318982
0.03157,406.6194841225509
0.0347,342.1570842988585
0.03733,299.66869786296945
0.02791,510.19705192882304
0.03529,331.82595884560266
0.02866,485.7864209652121
0.03295,376.00673346196675
0.028399999999999998,494.0348883295035
0.02995,447.9169238363339
0.03023,440.31528626929764
0.04348,227.68241280305537
0.040299999999999996,260.97856704720374
0.04316,230.71861618733078
0.032200000000000006,392.17095945987234
0.03408,353.57519561100264
0.033049999999999996,373.9315995700662
0.032049999999999995,395.53630011242603
